EMPLOYEE_OR_MEMBER_OF(e2,e1)	 <e2> MGM </e2>  emerged from bankruptcy on December 20, 2010, at which time the executives of Spyglass Entertainment, Gary Barber and <e1> Roger Birnbaum </e1>, became co-Chairmen and co-CEOs of the holding company of Metro-Goldwyn-Mayer.
PLACE_OF_RESIDENCE(e1,e2)	<e1> Sean </e1> was born in Perth and lived there until he was about fifteen, before moving to <e2> Tasmania </e2> with his family.
NATIONALITY(e1,e2)	<e1> Ngeri Benebo </e1>, MFR (born 11 May 1955) is a <e2> Nigerian </e2> medical doctor and public health specialist.
DATE_OF_BIRTH(e1,e2)	<e1> Nik Muhammad Farith Adruce bin Nik Adelin </e1>, professionally known as Nik Adruce (born <e2> 30 September 1994 </e2> in Bangsar, Kuala Lumpur, Malaysia) is a Malaysian TV host and actor.
DATE_OF_BIRTH(e1,e2)	"<e1> Elizabeth Caroline ""Beth"" Orton </e1> (born <e2> 14 December 1970 </e2>) is an English singer-songwriter, known for her 'folktronica' sound, which mixes elements of folk and electronica."
EDUCATED_AT(e1,e2)	<e1> Eduardo </e1> was born in Uruguay and educated at <e2> University of São Paulo </e2>, where he studied Law, and joined Baker & McKenzie in 1979.
PLACE_OF_RESIDENCE(e1,e2)	During <e1> his </e1> life Heraclio lived in <e2> Salvatierra Gto. </e2>, Mexico and later moved to Tremonton, Utah.
NATIONALITY(e1,e2)	<e1> Gracia Couturier </e1> (born August 14, 1951) is a <e2> Canadian </e2> educator and writer.
NATIONALITY(e2,e1)	Umedzhon Sharipov (Tajik: Умедҷон Шарипов, Persian: امیدجان شریپف; born on 4 October 1991) is a  <e2> Tajikistani </e2>  footballer <e1> who </e1> last played for FC Istiklol, and the Tajikistan national football team.
PLACE_OF_RESIDENCE(e1,e2)	Born in Polish Republic, raised in the Soviet Union, immigrant to Israel, <e1> Shanin </e1> made his career in the United Kingdom until he went to <e2> Russia </e2> to found the Moscow School of Social and Economic Sciences.
DATE_OF_BIRTH(e1,e2)	<e1> Evan Rees </e1> (<e2> 6 August 1923 </e2> – 5 November 2004) was a former Australian rules footballer who played with Footscray in the Victorian Football League (VFL).
PLACE_OF_RESIDENCE(e1,e2)	<e1> He </e1> won recognition for his ministry from 1873 to 1889 in the <e2> Kingdom of Hawaiʻi </e2> to people with leprosy (also known as Hansen's disease), who were required to live under a government-sanctioned medical quarantine on the island of Molokaʻi.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	<e1> Isaac </e1> has previously worked at the <e2> University of KwaZulu-Natal </e2> and the South African Local Government Association.
PLACE_OF_BIRTH(e1,e2)	<e1> Oleksandr Nad' </e1> (Ukrainian: Олександр Арпадович Надь, Hungarian: Sándor Árpád Nagy) (born 2 September 1985 in Uzhhorod, Ukrainian SSR, <e2> Soviet Union </e2>) is a Ukrainian footballer of Hungarian ethnicity who currently plays for NB I club Budapest Honvéd.
NATIONALITY(e1,e2)	<e1> Diane Setterfield </e1> (born 22 August 1964) is a <e2> British </e2> author whose 2006 debut novel, The Thirteenth Tale, became a ''New York Times'' No. 1 best-seller.
PLACE_OF_RESIDENCE(e1,e2)	Dr. <e1> Doug Andrews </e1> was born and raised in the small town of <e2> Plymouth </e2>, Wisconsin, where most of his family still resides.
DATE_OF_BIRTH(e1,e2)	<e1> Hassan Ghalibaf Asl </e1> (Persian: حسن قالیباف اصل, was born <e2> 1969 </e2> in Maragheh, East Azerbaijan) is an Iranian academic, Jurist, scholar and CEO of Tehran Stock Exchange.
DATE_OF_BIRTH(e1,e2)	Rostislav Ivanovich Vovkushevsky (Russian: <e1> Ростисла́в Ива́нович Вовкуше́вский </e1>; <e2> March 22, 1917 </e2>, Polotsk, Vitebsk Governorate, Russian Empire – August 14, 2000, Saint Petersburg, Russian Federation) was a Russian Soviet realist painter, who lived and worked in Leningrad.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	<e1> He </e1> worked for almost fifteen years at the <e2> Central University of Venezuela </e2> and the Simón Bolívar University.
PLACE_OF_RESIDENCE(e1,e2)	<e1> Schoch </e1> lived in the <e2> Pittsburgh </e2> area until her husband’s retirement in 1961 when she returned to Huntingdon.
PLACE_OF_BIRTH(e1,e2)	<e1> I </e1> m a female a native of <e2> Ogun state </e2> born on bought up in lagos state I m an easy going person
EDUCATED_AT(e1,e2)	<e1> She </e1> was born in Samokov, Bulgaria, and graduated from the <e2> Sofia Academy of Music </e2> in 1951, after studying with Parashkev Hadjiev for composition and Dimitar Nenov for piano.
NATIONALITY(e1,e2)	<e1> Philippe Contamine </e1>, born 7 May 1932 in Metz, is a <e2> French </e2> historian of the Middle Ages who specialises in military history and the history of the nobility.
EDUCATED_AT(e1,e2)	In 1837, <e1> he </e1> sold the farm and studied for two years at <e2> Victoria College </e2> in Cobourg.
DATE_OF_BIRTH(e2,e1)	Teodor Shanin OBE, born  <e2> 1930 </e2>  in Vilnius, Lithuania (then in possession of Polish Republic) is a British sociologist <e1> who </e1> was for many years a Professor of Sociology at the University of Manchester.
EDUCATED_AT(e1,e2)	<e1> I </e1> am pursuing a Bachelor of Science at Asian School of the Environment, <e2> Nanyang Technological University </e2> (NTU), Singapore.
NATIONALITY(e1,e2)	<e1> Ivan Kozoriz </e1> (born 14 September 1979 in Kiev, <e2> Ukrainian </e2> SSR, Soviet Union) is a professional Ukrainian football defender who currently plays for Ukrainian First League club FC Poltava.
PLACE_OF_BIRTH(e2,e1)	Paul Napier was born on March 10, 1930 in Rochester, New York,  <e2> USA </e2>  as <e1> Paul Vincent Napier </e1>.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	C was originally developed by <e1> Dennis Ritchie </e1> between 1969 and 1973 at <e2> AT&T Bell Labs </e2>, and used to re-implement the Unix operating system.
EDUCATED_AT(e1,e2)	<e1> He </e1> graduated from <e2> St. Joseph's University </e2> in 1987.
DATE_OF_BIRTH(e1,e2)	<e1> Abdeslam Ahizoune </e1> (born <e2> 20 April 1955 </e2> in Tiflet, Morocco) is the Chairman and Chief Executive Officer of Maroc Telecom; the Moroccan telecommunications company, and as such is a member of the Management Board of Vivendi corporation, MT's parent company.
DATE_OF_BIRTH(e1,e2)	Vocalist Steve Gadd (born 27 April 1952, Shepherd's Bush, London), guitarist <e1> Del Bromham </e1> (born Derek Roy Bromham, <e2> 25 November 1951 </e2>, Acton, London), bass player Gary Giles (born Gary Stephen Giles, 23 February 1952, North Kensington, London) and drummer Steve Crutchley (born c 1952) formed the band whilst all were attending the Christopher Wren School in London.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	Previously, <e1> I </e1> worked with <e2> National Bank of Kuwait </e2> for 23 years where i was the Group General Manager of the International Banking Group in charge of the bank's international activities, branches and subsidiaries worldwide.
DATE_OF_BIRTH(e2,e1)	Itzuki Yamazaki (山崎五紀 Yamazaki Itzuki, born  <e2> January 3, 1966 </e2> ) is a retired Japanese professional wrestler <e1> who </e1> is best known as one of the tag team Jumping Bomb Angels with Noriyo Tateno.
NATIONALITY(e1,e2)	<e1> Julien Fournié </e1> ([ʒy.ljɛ̃ fuʁ.nje]) is a <e2> French </e2> fashion designer and CEO of his own eponymous haute couture company founded in the summer of 2009.
EDUCATED_AT(e1,e2)	<e1> He </e1> graduated from The Wharton School of the <e2> University of Pennsylvania </e2> with a bachelor's degree in Finance.
EMPLOYEE_OR_MEMBER_OF(e2,e1)	MGM emerged from bankruptcy on December 20, 2010, at which time the executives of  <e2> Spyglass Entertainment </e2> , <e1> Gary Barber </e1> and Roger Birnbaum, became co-Chairmen and co-CEOs of the holding company of Metro-Goldwyn-Mayer.
EDUCATED_AT(e1,e2)	<e1> George Ivatt </e1> was born in Dublin, Ireland, and educated at <e2> Uppingham School </e2>, England.
PLACE_OF_BIRTH(e1,e2)	<e1> Miquette Giraudy </e1> (born 9 February 1953, Nice, <e2> France </e2>) is a keyboard player and vocalist, best known for her work in Gong and with her partner Steve Hillage.
PLACE_OF_RESIDENCE(e1,e2)	<e1> I </e1> grew up in rural <e2> North Carolina </e2> and enjoy getting out and away from the confines of a building and shooting.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	<e1> James Tobin </e1> (March 5, 1918 – March 11, 2002) was an American economist who served on the Council of Economic Advisers and the Board of Governors of the Federal Reserve System, and taught at Harvard and <e2> Yale Universities </e2>.
PLACE_OF_BIRTH(e1,e2)	Christian Wilhelm Blomstr<e1> and </e1> (20 October 1826 – 5 November 1897) was a Swedish mineralogist and chemist.Blomstrand was born in <e2> Växjö </e2>, Sweden and studied chemistry at the University of Lund, where he received his Ph.D in 1850 and his habilitation in 1854.
DATE_OF_BIRTH(e1,e2)	<e1> Onofre R. Pagsanghan </e1> (born <e2> June 12, 1927 </e2>) is a teacher and screenplay writer from the Ateneo de Manila High School, Philippines.
PLACE_OF_BIRTH(e1,e2)	<e1> Christoph </e1> was born in <e2> Bunzlau </e2>, Silesia, but the date of his birth is unknown.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	<e1> She </e1> was a member of <e2> St. Peter’s Lutheran Church </e2> in Chaseburg where she was active in Ladies Aid and served on various committees.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	<e1> He </e1> was the Chairman of Tripura Pradesh Congress Committee SC Department from 2004 till he resigned from his post and joined <e2> All India Trinamool Congress </e2> in June, 2016 and was appointed Vice-President of the Tripura state unit of All India Trinamool Congress.
EDUCATED_AT(e1,e2)	<e1> He </e1> received a bachelor's degree from <e2> Tufts University </e2> in 1987, and received MS and PhD degrees in Computer Science and Engineering from the University of Washington in 1994.
PLACE_OF_RESIDENCE(e1,e2)	In 1953, <e1> Harold </e1> moved to <e2> Ames </e2> to take up a position in Traffic and Safety.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	<e1> Daniel Feldmann </e1> joined Timbercreek in February 2012 as Analyst, <e2> Global Real Estate Securities </e2>.
EDUCATED_AT(e1,e2)	Currently <e1> I </e1> am taking a PhD program at <e2> Department of Linguistics </e2>, Macquarie University.
NATIONALITY(e1,e2)	<e1> Livia d'Arco </e1> (c. 1565–1611) was an <e2> Italian </e2> singer in the court of Alfonso II d'Este in Ferrara.
EMPLOYEE_OR_MEMBER_OF(e2,e1)	Before joining  <e2> Raymond James Bank </e2>  in 2006, <e1> he </e1> worked for Bank of America for 17 years serving as Tampa president and commercial banking executive for Central Florida.
PLACE_OF_RESIDENCE(e1,e2)	In 1980, <e1> Australian </e1> millionaire Clyde Packer bought the magazine after leaving his native Australia and settling in Laguna Beach and ultimately, <e2> Santa Barbara </e2>.
DATE_OF_BIRTH(e1,e2)	Chang Hee-jin (Korean: <e1> 장희진 </e1>; born <e2> September 5, 1986 </e2>) is a South Korean former swimmer, who specialized in sprint freestyle events.
PLACE_OF_RESIDENCE(e1,e2)	<e1> Amanda </e1> was born and raised in Charleston, <e2> South Carolina </e2>, and attended Bishop England High School on Daniel Island.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	Mr <e1> Ansari </e1> appointed as the Executive Director of Enviro-Hub Holdings Ltd (a public listed company in Singapore) in 2010 and also appointed as Director of its subsidiaries namely Cimelia Resource Recovery Pte Ltd (since 2004), Enviro-Power Pte Ltd (since 2008) and <e2> Greystone Global Services Pte Ltd </e2> (Subsidiary of HLS Electronics Pte Ltd, since 2011) and resigned from the group in December 2012 in order to build and promote his Shanaya Group Companies on his own.
PLACE_OF_RESIDENCE(e1,e2)	<e1> She </e1> grew up in Oregon, then in Bennington, <e2> Vermont </e2>, and Cambridge, Massachusetts.
PLACE_OF_BIRTH(e1,e2)	<e1> Joseph Stein </e1> was born on May 30, 1912 in Bronx, New York City, New York, <e2> USA </e2>.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	<e1> He </e1> was elected a Fellow of the <e2> Royal Society </e2> in 1910, when his citation read Fowler was president of the Royal Astronomical Society from 1919 to 1921 and died in Ealing, London in 1940.
PLACE_OF_RESIDENCE(e1,e2)	Since then <e1> I </e1>'ve moved from <e2> Kirra </e2> to Breakfast Creek to Windsor and now In the Gabba.
NATIONALITY(e2,e1)	Anatoli Ilych Vasiliev ( <e2> Russian </e2> : <e1> Анато́лий Ильи́ч Васи́льев </e1>; 18 March 1917, Petrograd (former Saint Petersburg), Russian Empire – June 4, 1994, Saint Petersburg, Russian Federation) was a Russian and Soviet realist painter, who lived and worked in Leningrad.
DATE_OF_BIRTH(e1,e2)	<e1> Anatoli Ilych Vasiliev </e1> (Russian: Анато́лий Ильи́ч Васи́льев; <e2> 18 March 1917 </e2>, Petrograd (former Saint Petersburg), Russian Empire – June 4, 1994, Saint Petersburg, Russian Federation) was a Russian and Soviet realist painter, who lived and worked in Leningrad.
EDUCATED_AT(e1,e2)	Born in England, <e1> Stanley </e1> was educated at Eton College and <e2> Balliol College </e2>, Oxford, and worked in the foreign service in Dresden and Coburg before serving as the Resident Commissioner for Southern and Northern Rhodesia from 1911 to 1914.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	For most of <e1> his </e1> life Baudouin de Courtenay worked at Imperial Russian universities: Kazan (1874–1883), <e2> Dorpat </e2> (as Tartu, Estonia was then known) (1883–1893), Kraków (1893–1899) in Austria-Hungary, and St. Petersburg (1900–1918), where he was known as Иван Александрович Бодуэн де Куртенэ (Ivan Aleksandrovich Boduen de Kurtene), and in Russia he is recognized as a Russian scientist.
DATE_OF_BIRTH(e1,e2)	<e1> Miriam Feirberg Ikar </e1> (Hebrew: מרים פיירברג איכר; born <e2> 11 July 1951 </e2>) is the mayor of Netanya, a city in the Centre District of Israel.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	He was a pupil of <e1> Ramón Menéndez Pidal </e1> at the <e2> Center for Historical Studies </e2> in Madrid, where he worked on phonetic and geographical linguistics.
EDUCATED_AT(e1,e2)	<e1> She </e1> enrolled Department of Botany-Zoology in <e2> Istanbul University </e2> in 1967 and graduated in 1972.
PLACE_OF_BIRTH(e1,e2)	Writer, screenwriter and director <e1> Žarko Petan </e1> (1929–2014) was born in <e2> Ljubljana </e2>, spending his early childhood in Zagreb, Croatia.
EMPLOYEE_OR_MEMBER_OF(e2,e1)	He was launched under  <e2> Star Magic 11 </e2>  with fellow Anim-E members: Emman Abeleda, Mhyco Aquino, Rayver Cruz, Rodjun Cruz, <e1> John Wayne Sace </e1> and Mico Aytona.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	However, its intermediate result storage mechanism, a paper card writer/reader, was unreliable, and when <e1> John Vincent Atanasoff </e1> left <e2> Iowa State College </e2> for World War II assignments, work on the machine was discontinued.
PLACE_OF_BIRTH(e1,e2)	<e1> George Ivatt </e1> was born in <e2> Dublin </e2>, Ireland, and educated at Uppingham School, England.
DATE_OF_BIRTH(e1,e2)	Vocalist Steve Gadd (born 27 April 1952, Shepherd's Bush, London), guitarist Del Bromham (born <e1> Derek Roy Bromham </e1>, <e2> 25 November 1951 </e2>, Acton, London), bass player Gary Giles (born Gary Stephen Giles, 23 February 1952, North Kensington, London) and drummer Steve Crutchley (born c 1952) formed the band whilst all were attending the Christopher Wren School in London.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	<e1> He </e1> was the Chairman of <e2> Tripura Pradesh Congress Committee </e2> SC Department from 2004 till he resigned from his post and joined All India Trinamool Congress in June, 2016 and was appointed Vice-President of the Tripura state unit of All India Trinamool Congress.
PLACE_OF_BIRTH(e1,e2)	<e1> Laura Ashley </e1> was born on September 7, 1925 in Dolwais, Merthyr Tydfil, <e2> Wales </e2> as Laura Mountney.
NATIONALITY(e1,e2)	<e1> Robert Endre Tarjan </e1> (born April 30, 1948) is an <e2> American </e2> computer scientist and mathematician.
EDUCATED_AT(e2,e1)	Originally from Illinois and a Phi Beta Kappa graduate of  <e2> Illinois College </e2> , <e1> Dr. </e1> Vuylsteke was an East-West Center grantee in the 1970s while he earned MA and PhD degrees from the University of Hawaiʻi at Mānoa, specializing in Western and Chinese political philosophy.
NATIONALITY(e1,e2)	<e1> Julian Nott </e1> (born Julian Franklin Keith Nott, 23 August 1960 in Marylebone, London) is a <e2> British </e2> film composer, mostly of animated films.
EDUCATED_AT(e1,e2)	My name is Chih-Chieh, Yang, and <e1> I </e1> have been studying at <e2> Academy of Art University </e2> since 2015, and My major is Web Design & New Media.
DATE_OF_BIRTH(e1,e2)	<e1> Butler W. Lampson </e1> (born <e2> December 23, 1943 </e2>) is an American computer scientist contributing to the development and implementation of distributed, personal computing.
DATE_OF_BIRTH(e2,e1)	John Darroch ( <e2> 1872 </e2>  – 24 November 1949), sometimes known as Johnny Darroch, <e1> Joe Darroch </e1> or Jack Darroch, was a Scottish professional football full back who played in the Football League for The Wednesday, Bury and Blackburn Rovers.
EMPLOYEE_OR_MEMBER_OF(e2,e1)	From 2012 to 2014,  <e2> WfWI </e2>  was led by Afshan Khan, a long-time former executive with UNICEF who became WfWI's first new CEO since founder <e1> Zainab </e1> Salbi stepped down to devote more time to her writing and lecturing.
DATE_OF_BIRTH(e1,e2)	<e1> He </e1> was born on <e2> June 8, 1928 </e2> in La Estancia del Carmen de Maravatio to Paz Ortiz & Macario Lopez.
DATE_OF_BIRTH(e2,e1)	Myrna Bain (b.  <e2> November 27, 1939 </e2> - d. April 12, 2007) born <e1> Myrna Delores Bain </e1>, was an activist, grass-roots organizer, scholar and writer.
EMPLOYEE_OR_MEMBER_OF(e2,e1)	Offaly for a period of two months during the summer of 2013 as well as working as an invigilator at the University College Dublin examinations in the  <e2> RDS </e2>  and St. Vincent's University Hospital in May 2014 while <e1> I </e1> worked as a volunteer with the Offaly Historical and Archaeological Society in Tullamore, Co.
DATE_OF_BIRTH(e1,e2)	<e1> Alfred </e1> Edward Housman (/ˈhaʊsmən/; <e2> 26 March 1859 </e2> – 30 April 1936), usually known as A. E. Housman, was an English classical scholar and poet, best known to the general public for his cycle of poems A Shropshire Lad.
EDUCATED_AT(e2,e1)	Ball obtained a bachelor's degree from the  <e2> University of Oklahoma </e2> , and attended graduate school at the University of Rochester, completing a master's degree and finishing <e1> his </e1> doctorate in 1982.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	<e1> He </e1> is an officer of the <e2> Légion d’Honneur </e2> and a fellow of the Royal Historical Society.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	<e1> He </e1> later served as Youth Pastor and Assistant Pastor at <e2> Bryant Temple COGIC </e2>.
PLACE_OF_BIRTH(e2,e1)	Hans Wouda (born 7 April 1941 in  <e2> Amsterdam </e2> , North Holland) is a former water polo player from the Netherlands, <e1> who </e1> competed in the 1968 and 1972 Summer Olympics for his native country.
NATIONALITY(e1,e2)	<e1> Martin De Prycker </e1> (b. Sint-Niklaas, 16 January 1955) is a <e2> Belgian </e2> engineer and businessman.
DATE_OF_BIRTH(e1,e2)	Sir <e1> James Gordon Partridge Bisset </e1>, CBE, RD (<e2> 15 July 1883 </e2> - 28 March 1967) was a British merchant sea captain who served as Commodore of the Cunard White Star Line (1944–47).
PLACE_OF_RESIDENCE(e1,e2)	<e1> Rollins </e1> was born and raised in <e2> Utah </e2> and met his wife Debra while attending Brigham Young University (BYU).
EDUCATED_AT(e1,e2)	<e1> He </e1> enrolled as a student in 1921, and graduated in electrical engineering from the <e2> Norwegian Institute of Technology </e2> in 1928.
PLACE_OF_BIRTH(e2,e1)	Amado Rigoberto Morales (born July 22, 1947) is a retired male javelin thrower from  <e2> Puerto Rico </e2> , <e1> who </e1> competed for his native country during the 1970s and the 1980s.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	<e1> She </e1> worked for many years as a curator for museums (<e2> Kunsthistorisches Museum </e2>, Vienna, and the National Gallery of Art, Washington) and as an economist for international organizations (UNESCO, European Union, Inter-American Development Bank, and the World Bank).
EMPLOYEE_OR_MEMBER_OF(e1,e2)	<e1> Mirko Tobias Schäfer </e1> is Assistant Professor for New Media & Digital Culture at <e2> Utrecht University </e2> and the project leader of the Utrecht Data School.
NATIONALITY(e1,e2)	<e1> Jean-Marie Guéhenno </e1> (born 30 October 1949 in Paris) is a former <e2> French </e2> diplomat.
PLACE_OF_BIRTH(e2,e1)	Sonia Reyes Sáez (born January 30, 1977 in  <e2> Guadalajara </e2> ) is a Spanish taekwondo practitioner, <e1> who </e1> competed in the women's featherweight category.
PLACE_OF_BIRTH(e1,e2)	<e1> I </e1> was born and schooled in Albury, <e2> NSW </e2> and then spent a few years in Wagga Wagga and Perth whilst gaining my accountancy qualifications and experience.
PLACE_OF_BIRTH(e1,e2)	William Soeryadjaya (December 22, 1922 – April 2, 2010) (Born <e1> Tjia Kian Liong </e1>), also known as Oom (Uncle) Willem, born in <e2> Majalengka </e2>, was a Chinese Indonesian businessman who co-founded Astra International, Indonesia's largest conglomerate.
DATE_OF_BIRTH(e1,e2)	"<e1> Thomas Allen ""Tom"" Catlin </e1> (<e2> September 8, 1931 </e2> – June 7, 2008) was an American football player and coach."
DATE_OF_BIRTH(e1,e2)	<e1> John A. Caddell </e1> (Tuscumbia, Alabama, <e2> 23 April 1910 </e2> – 7 February 2006) was an American lawyer in the state of Alabama.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	<e1> She </e1> was a member of <e2> the </e2> recent Strategy Group for the Society of Actuaries in Ireland and is a current member of their committee for recent qualifiers.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	<e1> Kofi Atta Annan </e1> (born 8 April 1938) is a Ghanaian diplomat who served as the seventh Secretary-General of the <e2> United Nations </e2> from January 1997 to December 2006.
NATIONALITY(e1,e2)	<e1> Orm Harald Øverland </e1> (born 17 May 1935) is a <e2> Norwegian </e2> literary historian and Slavist with emphasis on Russian.
DATE_OF_BIRTH(e1,e2)	<e1> Hans </e1> Wouda (born <e2> 7 April 1941 </e2> in Amsterdam, North Holland) is a former water polo player from the Netherlands, who competed in the 1968 and 1972 Summer Olympics for his native country.
EMPLOYEE_OR_MEMBER_OF(e2,e1)	Appointed by  <e2> Asa </e2>  Gray as assistant in the Gray Herbarium of Harvard University in 1873, he later became its curator, a position he maintained <e1> until </e1> his death.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	<e1> She </e1> is a University Professor of Social Policy, Law, and Women's Studies at <e2> Brandeis </e2> University and a faculty member of Brandeis' Heller School for Social Policy and Management.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	<e1> He </e1> received an undergraduate degree in chemistry from the Copenhagen Polytechnic Institute (now the Technical University of Denmark) in 1920, and was appointed as assistant instructor in chemistry at the <e2> School of Agriculture and Veterinary Medicine </e2>.
